Id,Open,Close,High,Low,Volume,Date
2868,1331.2,1326.85,1333.33,1320.1,,02/28/14
2869,1330.7,1330.5,1335.65,1324.13,,02/27/14
2870,1340.8,1329.9,1345.1,1323.3,,02/26/14
2871,1335.45,1341.05,1343.68,1331.8,,02/25/14
2872,1324.9,1336.55,1338.85,1319.53,,02/24/14
2873,1323,1325.55,1328.2,1316.33,,02/21/14
2874,1312.4,1323.7,1324.8,1308.45,,02/20/14
2875,1322.75,1311.3,1322.9,1309.25,,02/19/14
2876,1329.9,1319.7,1331.9,1312.95,,02/18/14
2877,1320.4,1328.85,1329.95,1319.6,,02/17/14
2878,1301.65,1318.55,1320.85,1299.95,,02/14/14
2879,1291,1301.7,1302.95,1286.35,,02/13/14
2880,1290.55,1291.35,1296.15,1284.33,,02-12-2014
2881,1274.45,1292.5,1293.8,1273.95,,02-11-2014
2882,1269.68,1276.7,1277.15,1265.5,,02-10-2014
2883,1257.35,1267.4,1271.1,1256.35,,02-07-2014
2884,1258.65,1254.5,1266.3,1253.2,,02-06-2014
2885,1254.8,1255.7,1272.25,1252.88,,02-05-2014
2886,1257.2,1252.8,1260.85,1247.8,,02-04-2014
2887,1243.65,1257.2,1265.85,1241.05,,02-03-2014
2888,1244.1,1245.2,1254.35,1238.7,,01/31/14
2889,1266.95,1243.25,1267.8,1238.75,,01/30/14
2890,1249.7,1267.6,1270.05,1249.7,,01/29/14
2891,1255.2,1256.2,1260.95,1249.7,,01/28/14
2892,1271.1,1256.7,1277.9,1252.15,,01/27/14
2893,1264.05,1269.25,1272.45,1257.25,,01/24/14
2894,1236.75,1264.55,1265.15,1232.05,,01/23/14
2895,1242.45,1236.75,1243.6,1236.1,,01/22/14
2896,1255.25,1240.3,1256.85,1236.25,,01/21/14
2897,1258.15,1254.7,1259.5,1253.55,,01/20/14
2898,1242.9,1259.85,1259.85,1238.35,,01/17/14
2899,1241.85,1243.25,1244.65,1236.7,,01/16/14
2900,1245.15,1241.5,1245.15,1234.78,,01/15/14
2901,1252.9,1241.5,1254.53,1241.5,,01/14/14
2902,1250.4,1253.6,1255.15,1244.4,,01/13/14
2903,1228.05,1248.85,1248.95,1227.7,,01-10-2014
2904,1226.2,1226.5,1231.15,1224,,01-09-2014
2905,1231.7,1226.15,1232.45,1218.85,,01-08-2014
2906,1238.05,1231.8,1246.75,1225.2,,01-07-2014
2907,1237.55,1237.6,1248.4,1233.1,,01-06-2014
2908,1223.4,1236.95,1240.15,1223.4,,01-03-2014
2909,1204.1,1223.55,1231.05,1203.85,,01-02-2014
2910,1198.15,1205.9,1213.5,1186.22,,12/31/13
2911,1215.45,1196.78,1216.25,1195.6,,12/30/13
2912,1211.25,1209.95,1218.55,1209.25,,12/27/13
2913,1202.5,1210.9,1215.75,1201.35,,12/26/13
2914,1204.1,1202.5,1204.75,1201.5,,12/25/13
2915,1198.2,1204.9,1205.05,1196.6,,12/24/13
2916,1203.9,1198.43,1205.4,1193.45,,12/23/13
2917,1189.5,1203.3,1207.15,1189.3,,12/20/13
2918,1217.75,1186.65,1226.6,1186.65,,12/19/13
2919,1230.6,1221.3,1244.65,1216.85,,12/18/13
2920,1240.28,1232.5,1248.1,1228.75,,12/17/13
2921,1237.85,1242.5,1251.5,1228,,12/16/13
2922,1226.5,1238.95,1238.95,1221.4,,12/13/13
2923,1254.05,1227.3,1256.95,1224.65,,12-12-2013
2924,1262,1245.5,1263.05,1245.5,,12-11-2013
2925,1239.75,1262,1267.1,1238.25,,12-10-2013
2926,1231.15,1240.55,1242.95,1226.1,,12-09-2013
2927,1225.25,1230.25,1242.6,1213.8,,12-06-2013
2928,1242.75,1220.5,1242.8,1217.35,,12-05-2013
2929,1221.7,1243.4,1250.3,1212,,12-04-2013
2930,1221.25,1222.8,1226.15,1216.55,,12-03-2013
2931,1248.85,1219.3,1249.95,1218.08,,12-02-2013
2932,1244.4,1251.6,1258.35,1241.2,,11/29/13
2933,1238.15,1242.65,1248.65,1235.4,,11/28/13
2934,1242.9,1237.15,1254.6,1236.7,,11/27/13
2935,1251.1,1242,1256.6,1240.25,,11/26/13
2936,1237.9,1251.75,1253.55,1228.05,,11/25/13
2937,1243.9,1243,1248.9,1241.55,,11/22/13
2938,1244.6,1237.75,1249.78,1237.25,,11/21/13
2939,1275.3,1243.25,1276.43,1241.45,,11/20/13
2940,1275.25,1281.8,1281.9,1269.6,,11/19/13
2941,1289.3,1273.18,1289.8,1270.55,,11/18/13
2942,1287.75,1290.03,1291.05,1281,,11/15/13
2943,1284,1290,1294.4,1279.1,,11/14/13
2944,1267.16,1281.75,1284.1,1265.91,,11/13/13
2945,1282.3,1267.36,1285.1,1261.71,,11-12-2013
2946,1288.3,1281.9,1288.35,1279.5,,11-11-2013
2947,1308.2,1288.5,1313,1281.95,,11-08-2013
2948,1317.55,1307.45,1324.8,1299.3,,11-07-2013
2949,1312,1317.8,1321.75,1309.5,,11-06-2013
2950,1314.45,1309.5,1319.4,1306.25,,11-05-2013
2951,1315.15,1312.8,1322.25,1312.05,,11-04-2013
2952,1323.55,1315.55,1327.65,1306.83,,11-01-2013
2953,1341.4,1323.3,1342.05,1319.4,,10/31/13
2954,1344.19,1341.55,1359.13,1335.5,,10/30/13
2955,1352.15,1344.39,1360.3,1336.44,,10/29/13
2956,1352.75,1352.75,1361.6,1346.53,,10/28/13
2957,1353.05,1351.5,1354,1351.45,,10/27/13
2958,1347.9,1353.05,1355.53,1336.9,,10/25/13
2959,1331.4,1346.95,1351.85,1330.65,,10/24/13
2960,1340.05,1333.15,1342.1,1329.88,,10/23/13
2961,1314.8,1340.2,1344.8,1310.55,,10/22/13
2962,1315.35,1316,1323.9,1313.45,,10/21/13
2963,1319.75,1316.55,1325.18,1312.45,,10/18/13
2964,1282.35,1319.8,1323.66,1275.05,,10/17/13
2965,1282.25,1281.4,1286.75,1269.85,,10/16/13
2966,1272.7,1280.7,1287.3,1252.85,,10/15/13
2967,1273.7,1273.35,1289.15,1268.95,,10/14/13
2968,1286.1,1272.85,1294.18,1263.05,,10-11-2013
2969,1306.45,1285.5,1311.05,1283.7,,10-10-2013
2970,1318.4,1306.78,1321.55,1294.75,,10-09-2013
2971,1323.35,1318.8,1330,1316.65,,10-08-2013
2972,1314.4,1322.75,1327.85,1309.05,,10-07-2013
2973,1311.1,1311.1,1311.1,1311.1,,10-06-2013
2974,1316.75,1311.1,1323.3,1306.65,,10-04-2013
2975,1316.8,1316.5,1320.7,1302.55,,10-03-2013
2976,1291.69,1314.5,1323.05,1278.75,,10-02-2013
2977,1327.6,1287.85,1336.75,1283.55,,10-01-2013
2978,1348.15,1329.3,1348.15,1323.35,,09/30/13
2979,1323.9,1335.8,1344.2,1320.05,,09/27/13
2980,1333.05,1323.85,1338.85,1319.45,,09/26/13
2981,1322.9,1333.25,1338.05,1317.4,,09/25/13
2982,1322.35,1323,1329.05,1307.55,,09/24/13
2983,1325.65,1338.95,1338.95,1314.15,,09/23/13
2984,1365.95,1325.94,1368.4,1325.41,,09/20/13
2985,1363.9,1364.95,1375.05,1358.95,,09/19/13
2986,1310.25,1359.25,1367.15,1292.05,,09/18/13
2987,1312.15,1309.6,1323.35,1306.6,,09/17/13
2988,1328.85,1314.05,1334.55,1304.25,,09/16/13
2989,1326.95,1326.95,1326.95,1326.95,,09/15/13
2990,1323.55,1326.95,1330.9,1305.1,,09/13/13
2991,1365.6,1328.75,1365.65,1320.8,,09-12-2013
2992,1364.95,1366.05,1368.15,1357.25,,09-11-2013
2993,1386.9,1363.35,1390.95,1357.9,,09-10-2013
2994,1390.3,1386.05,1391.55,1382.4,,09-09-2013
2995,1367.3,1389.15,1392.36,1359.61,,09-06-2013
2996,1392.4,1369.85,1398.95,1365.95,,09-05-2013
2997,1412,1391.5,1414.85,1385.4,,09-04-2013
2998,1391.05,1412.6,1416.355,1384.65,,09-03-2013
2999,1391.8,1392.7,1398.1,1374.6,,09-02-2013
3000,1407.1,1395.05,1411.15,1392.5,,08/30/13
3001,1413.25,1407.2,1418.25,1403.6,,08/29/13
3002,1416,1413.25,1433.2,1413.25,,08/28/13
3003,1405.05,1416,1422.75,1396.75,,08/27/13
3004,1398.88,1405.05,1406.85,1391.05,,08/26/13
3005,1377,1397,1400.105,1370.05,,08/23/13
3006,1366.85,1377.15,1380.46,1355.75,,08/22/13
3007,1369.4,1366.75,1378.6,1360,,08/21/13
3008,1365.85,1371.15,1377.3,1353.65,,08/20/13
3009,1378.75,1365.85,1384.5,1362.75,,08/19/13
3010,1365.9,1376.35,1379.15,1359.1,,08/16/13
3011,1336,1366.79,1368.5,1319.45,,08/15/13
3012,1321.05,1336.05,1336.65,1316.55,,08/14/13
3013,1336.75,1321.05,1341.4,1319.2,,08/13/13
3014,1318.05,1336.75,1342.9,1317.25,,08-12-2013
3015,1312.4,1314.5,1316.85,1305.76,,08-09-2013
3016,1287.6,1312.4,1314.35,1283.4,,08-08-2013
3017,1282.55,1287.6,1289,1273.75,,08-07-2013
3018,1304.15,1282.55,1306.9,1280.3,,08-06-2013
3019,1312.35,1304.15,1319.7,1297.65,,08-05-2013
3020,1307.8,1313.8,1318.4,1283.5,,08-02-2013
3021,1300.13,1309.25,1330.9,1300.13,,08-01-2013
3022,1326.9,1323.05,1338.2,1307.15,,07/31/13
3023,1327.75,1326.5,1330.17,1318.6,,07/30/13
3024,1333.65,1327.25,1338.15,1323.5,,07/29/13
3025,1334.15,1333.65,1340.6,1312.9,,07/26/13
3026,1322.15,1333.95,1337.7,1309.4,,07/25/13
3027,1346.4,1321.8,1346.5,1313.9,,07/24/13
3028,1335.45,1346.75,1348.03,1327,,07/23/13
3029,1297.05,1335.6,1339.25,1297.05,,07/22/13
3030,1284.2,1296.35,1297.05,1282.7,,07/19/13
3031,1276,1283.7,1288.2,1274.65,,07/18/13
3032,1292.25,1272.95,1299.35,1271.5,,07/17/13
3033,1283.65,1295.05,1295.3,1277.35,,07/16/13
3034,1287.4,1283.18,1294.65,1276.05,,07/15/13
3035,1286.65,1284.95,1288.75,1268.05,,07-12-2013
3036,1265.4,1278.25,1297.85,1265.4,,07-11-2013
3037,1251.7,1263.15,1265.85,1244.3,,07-10-2013
3038,1237.15,1251.25,1260.4,1233.85,,07-09-2013
3039,1224,1237.1,1238.35,1216.55,,07-08-2013
3040,1250.05,1223.25,1250.8,1208.94,,07-05-2013
3041,1252.45,1249.5,1257.95,1245.3,,07-04-2013
3042,1244.1,1250.25,1259.1,1237.05,,07-03-2013
3043,1254.15,1242.95,1267.6,1240.1,,07-02-2013
3044,1235.6,1253.25,1260.7,1226.5,,07-01-2013
3045,1204,1234.2,1235.4,1181.9,,06/28/13
3046,1225.35,1201,1244.9,1197.5,,06/27/13
3047,1277.5,1225.08,1278.2,1223.005,,06/26/13
3048,1282.8,1278.95,1288.18,1272.15,,06/25/13
3049,1298.7,1282.75,1301.3,1276.6,,06/24/13
3050,1297.2,1297.2,1297.2,1297.2,,06/23/13
3051,1281.65,1297.2,1302.1,1269.75,,06/21/13
3052,1351.2,1276.15,1351.2,1276.15,,06/20/13
3053,1368.2,1351.4,1375.65,1349.45,,06/19/13
3054,1385.15,1368.45,1385.95,1361.2,,06/18/13
3055,1389.4,1384.85,1392,1381.25,,06/17/13
3056,1386.15,1390.65,1391.75,1378.65,,06/14/13
3057,1388.55,1386.6,1394.9,1374.9,,06/13/13
3058,1378.4,1385.05,1394.15,1374.4,,06-12-2013
3059,1386.8,1378.15,1387.6,1367.75,,06-11-2013
3060,1379.4,1386.95,1388.25,1376.6,,06-10-2013
3061,1383.5,1383.5,1383.5,1383.5,,06-09-2013
3062,1413.45,1383.5,1417.6,1378.4,,06-07-2013
3063,1402.2,1413.4,1423.3,1392.1,,06-06-2013
3064,1399.55,1402.85,1409.75,1396.05,,06-05-2013
3065,1411,1402.75,1414.65,1389.4,,06-04-2013
3066,1390.05,1408.75,1416.15,1389.3,,06-03-2013
3067,1413.2,1387.78,1421.4,1385.15,,05/31/13
3068,1392.95,1410.45,1417.25,1389.3,,05/30/13
3069,1377.4,1398.25,1398.25,1377.25,,05/29/13
3070,1394.15,1377.4,1399.95,1374.45,,05/28/13
3071,1388.35,1394.85,1396.65,1384.5,,05/27/13
3072,1391.55,1386.6,1398.35,1382.6,,05/24/13
3073,1370,1391.4,1397.75,1357.05,,05/23/13
3074,1372.75,1370,1414.65,1356.1,,05/22/13
3075,1395,1372.75,1401.3,1359.9,,05/21/13
3076,1360.15,1394.05,1398.4,1339.65,,05/20/13
3077,1392.25,1360.15,1392.7,1350.03,,05/17/13
3078,1395.2,1386.5,1398.25,1370.3,,05/16/13
3079,1425.15,1392.6,1430.8,1390,,05/15/13
3080,1433.15,1428.75,1445.35,1422.05,,05/14/13
3081,1444.7,1430.55,1446.05,1426.8,,05/13/13
3082,1458,1448.1,1462.05,1421.25,,05-10-2013
3083,1473.7,1454.75,1475.6,1453.9,,05-09-2013
3084,1451.75,1473.9,1475.85,1447.95,,05-08-2013
3085,1463.75,1451.25,1470.75,1441.55,,05-07-2013
3086,1470.55,1470.45,1478.85,1465.15,,05-06-2013
3087,1467.75,1470.6,1487.45,1458.6,,05-03-2013
3088,1458.55,1467.75,1473.3,1449.5,,05-02-2013
3089,1476,1458.1,1477.95,1440.65,,05-01-2013
3090,1476.88,1477.1,1478.7,1461.65,,04/30/13
3091,1462.95,1476.7,1477.7,1462.5,,04/29/13
3092,1467.75,1462.95,1485.2,1449.65,,04/26/13
3093,1431.15,1467.8,1469,1427.35,,04/25/13
3094,1413.35,1431.35,1433.3,1412.45,,04/24/13
3095,1426.25,1413.6,1431.9,1406.7,,04/23/13
3096,1404.3,1426.5,1439.05,1404.05,,04/22/13
3097,1393.05,1404.3,1424.8,1386.1,,04/19/13
3098,1378.25,1391.35,1401.95,1336.85,,04/18/13
3099,1373.8,1377,1394.75,1365.5,,04/17/13
3100,1351.2,1369.3,1401.25,1322.35,,04/16/13
3101,1484.25,1352.15,1495.3,1340.05,,04/15/13
3102,1561.95,1478.8,1564.4,1478.1,,04-12-2013
3103,1558,1561.4,1567.65,1553.5,,04-11-2013
3104,1584.6,1558.5,1588.7,1556.3,,04-10-2013
3105,1573.2,1585.1,1590.3,1570.5,,04-09-2013
3106,1581.15,1572.85,1581.5,1567.65,,04-08-2013
3107,1553.2,1581.95,1582.05,1549.85,,04-05-2013
3108,1558.3,1553.7,1559.6,1541.05,,04-04-2013
3109,1576.4,1557.9,1577.25,1550.15,,04-03-2013
3110,1600.5,1576.1,1604,1574.2,,04-02-2013
3111,1597.2,1598.95,1601,1595.2,,04-01-2013
3112,1605.55,1596.75,1607.55,1594.2,,03/28/13
3113,1600.55,1605.2,1608.1,1591.6,,03/27/13
3114,1604,1600.55,1604.95,1595,,03/26/13
3115,1605.5,1604.1,1613.6,1590.45,,03/25/13
3116,1615.15,1608.35,1615.75,1604.25,,03/22/13
3117,1605,1615.85,1616.65,1604.65,,03/21/13
3118,1612.85,1606.5,1614.8,1603.9,,03/20/13
3119,1605.85,1613.4,1615.5,1600.35,,03/19/13
3120,1602.25,1606.2,1611.2,1594,,03/18/13
3121,1589.7,1592.7,1598.45,1589.05,,03/15/13
3122,1588.95,1590.85,1593.3,1577.75,,03/14/13
3123,1593.05,1589.15,1598.95,1586.1,,03/13/13
3124,1581.25,1593.2,1598.2,1580.45,,03-12-2013
3125,1576.5,1582.05,1583.1,1576.4,,03-11-2013
3126,1579.55,1578.4,1583.15,1562.7,,03-08-2013
3127,1581.4,1578.55,1585.55,1575.05,,03-07-2013
3128,1577.75,1584.65,1585,1567.85,,03-06-2013
3129,1575.6,1575.15,1585.4,1572.25,,03-05-2013
3130,1581.4,1574.15,1584.85,1569.7,,03-04-2013
3131,1579.9,1577.2,1587.3,1565.05,,03-01-2013
3132,1596.65,1579.65,1602.75,1575.05,,02/28/13
3133,1614.6,1596.6,1614.6,1592.75,,02/27/13
3134,1596.15,1614.1,1618.85,1585.75,,02/26/13
3135,1577.25,1594.25,1597.05,1575.55,,02/25/13
3136,1579.05,1581.4,1587.25,1570.75,,02/22/13
3137,1570.75,1576.7,1584.9,1555.55,,02/21/13
3138,1606.1,1563.25,1609.25,1559.355,,02/20/13
3139,1614.05,1604.8,1615.35,1600.95,,02/19/13
3140,1614.5,1610.4,1618.9,1607.355,,02/18/13
3141,1635.65,1609.95,1635.85,1598.9,,02/15/13
3142,1643.65,1634.25,1649.65,1632.95,,02/14/13
3143,1651.4,1642.75,1653.6,1640.75,,02/13/13
3144,1646,1651.65,1653.25,1639.45,,02-12-2013
3145,1668.3,1648.55,1669.7,1644,,02-11-2013
3146,1671.4,1667.33,1673.55,1665.35,,02-08-2013
3147,1678.45,1670.85,1683.1,1664.05,,02-07-2013
3148,1674.05,1677.7,1679.25,1668.45,,02-06-2013
3149,1674.2,1673.05,1684.25,1667.3,,02-05-2013
3150,1666.05,1674.55,1677.55,1662.15,,02-04-2013
3151,1662.75,1667.8,1681.75,1660.45,,02-01-2013
3152,1677.75,1663.7,1680.8,1658,,01/31/13
3153,1664.9,1676.55,1683,1662.95,,01/30/13
3154,1657.15,1663.65,1665.85,1657.15,,01/29/13
3155,1659,1655.35,1662.4,1652.45,,01/28/13
3156,1666.15,1659.05,1672.3,1656.9,,01/25/13
3157,1684.55,1668.05,1684.55,1666.1,,01/24/13
3158,1694.95,1684.5,1695.1,1684.2,,01/23/13
3159,1689.95,1692.5,1695.85,1687.25,,01/22/13
3160,1688,1690.1,1691.5,1686.2,,01/21/13
3161,1686.75,1684.95,1695.3,1684,,01/18/13
3162,1679.75,1687.5,1695.95,1667.55,,01/17/13
3163,1683.4,1679.9,1684.9,1674.6,,01/16/13
3164,1667.3,1679.6,1685.1,1666.65,,01/15/13
3165,1662.05,1667.35,1674.7,1661.25,,01/14/13
3166,1673.2,1662.1,1676.4,1654.5,,01-11-2013
3167,1656.55,1674.4,1678.6,1654.2,,01-10-2013
3168,1660.6,1658.01,1665.9,1651.6,,01-09-2013
3169,1652,1660.15,1662.3,1647.3,,01-08-2013
3170,1658.35,1647.5,1662.5,1643.15,,01-07-2013
3171,1655.2,1656.45,1658.5,1627,,01-04-2013
3172,1688.55,1663.45,1690.1,1661.4,,01-03-2013
3173,1691.1,1686.1,1691.1,1684.85,,01-02-2013
3174,0,1671.65,1674.1,1669.1,,01-01-2013
3175,1657.75,1675.2,1679.66,1657.5,,12/31/12
3176,1663.9,1656.1,1665.15,1653.8,,12/28/12
3177,1657.25,1663.8,1665.55,1653.05,,12/27/12
3178,1653.9,1659.55,1667.6,1651.95,,12/26/12
3179,0,1653.15,1656.75,1649.3,,12/25/12
3180,1657.35,1658.6,1665.7,1652.2,,12/24/12
3181,1647.5,1657.85,1659.7,1635.8,,12/21/12
3182,1669.25,1647.9,1671.5,1636.3,,12/20/12
3183,1676.2,1666.2,1676.8,1663.8,,12/19/12
3184,1696.95,1670.9,1703.15,1662.05,,12/18/12
3185,1697.1,1698.4,1699.2,1695.15,,12/17/12
3186,1695.8,1695.75,1700.5,1693.8,,12/14/12
3187,1707.7,1697,1708.5,1689.9,,12/13/12
3188,1709.35,1711.8,1723.105,1708.25,,12-12-2012
3189,1710.7,1710.25,1714.4,1705.2,,12-11-2012
3190,1703.4,1712.6,1717.1,1703.1,,12-10-2012
3191,1702.15,1704.6,1705.15,1686.4,,12-07-2012
3192,1693.6,1699.85,1702.55,1686.35,,12-06-2012
3193,1697.4,1697.13,1706.8,1685.45,,12-05-2012
3194,1715.8,1697.2,1716.3,1691.6,,12-04-2012
3195,1717.2,1715.95,1721.3,1713.05,,12-03-2012
3196,1725.15,1714.85,1731.6,1709.43,,11/30/12
3197,1722.3,1725.9,1728.3,1718.2,,11/29/12
3198,1742.45,1719.85,1743.25,1706.5,,11/28/12
3199,1750.4,1738.6,1751.8,1738.6,,11/27/12
3200,1750.7,1749.15,1752.1,1746.15,,11/26/12
3201,1730.5,1753,1753.7,1729,,11/23/12
3202,1729.55,1730.3,1732.65,1728.8,,11/22/12
3203,1727.3,1728.85,1731.9,1721.1,,11/21/12
3204,1730.85,1727.85,1735.5,1722.4,,11/20/12
3205,1717.05,1731.25,1735.3,1716.25,,11/19/12
3206,1715.7,1714.15,1716.9,1706.05,,11/16/12
3207,1724.9,1716.4,1727.75,1707.25,,11/15/12
3208,1728.7,1726.6,1733.3,1721.25,,11/14/12
3209,1726,1725.15,1732.45,1718.2,,11/13/12
3210,1734,1728.55,1737.8,1726.15,,11-12-2012
3211,1734.35,1731.3,1738.35,1727.6,,11-09-2012
3212,1716.55,1731,1735.05,1713.45,,11-08-2012
3213,1709.4,1716.8,1731.8,1703.4,,11-07-2012
3214,1685.95,1716.5,1720.25,1683.9,,11-06-2012
3215,1682,1684.98,1686.2,1672.85,,11-05-2012
3216,1716.55,1677.95,1716.75,1675.15,,11-02-2012
3217,1721.15,1716.45,1726.8,1714.05,,11-01-2012
3218,1712.2,1719.8,1725.95,1711,,10/31/12
3219,1707.8,1711,1715.35,1707.7,,10/30/12
3220,1715.4,1707.2,1717.3,1706.2,,10/29/12
3221,1712.55,1711.4,1718.2,1701.25,,10/26/12
3222,1705.25,1710.8,1717.9,1704.6,,10/25/12
3223,1709.1,1702.15,1714.3,1699.25,,10/24/12
3224,1729.05,1707.8,1730.15,1704.55,,10/23/12
3225,1716.4,1732.05,1732.15,1715.75,,10/22/12
3226,1743.4,1721.05,1743.5,1717.9,,10/19/12
3227,1749.6,1737.1,1752.1,1737.1,,10/18/12
3228,1748.45,1750.1,1753.6,1743.55,,10/17/12
3229,1735.3,1748.25,1748.3,1735.05,,10/16/12
3230,1744.3,1737.3,1749.05,1729.15,,10/15/12
3231,1768.25,1754.2,1772.9,1752.65,,10-12-2012
3232,1761.25,1767.43,1774.2,1758.7,,10-11-2012
3233,1765.8,1762.55,1768.2,1757.35,,10-10-2012
3234,1775.9,1764,1779.75,1760.65,,10-09-2012
3235,1777.25,1775.75,1779.75,1767,,10-08-2012
3236,1791,1780.9,1796.05,1773.7,,10-05-2012
3237,1780.1,1796.1,1796.1,1778.15,,10-04-2012
3238,1773.95,1779.1,1781.5,1771.35,,10-03-2012
3239,1777.05,1775.38,1784.35,1771.9,,10-02-2012
3240,1766.1,1773.15,1791.35,1763.5,,10-01-2012
3241,1777.3,1771.7,1783.3,1767.8,,09/28/12
3242,1752.4,1777.05,1779.5,1752.25,,09/27/12
3243,1761.25,1754.68,1765.5,1739.1,,09/26/12
3244,1765.05,1759.15,1774.8,1759.15,,09/25/12
3245,1770.75,1766.88,1770.85,1756.1,,09/24/12
3246,1768.25,1773,1787.1,1767.75,,09/21/12
3247,1770.9,1768.2,1772.2,1756.45,,09/20/12
3248,1770.55,1770.35,1779.3,1765.55,,09/19/12
3249,1763.25,1771.1,1773.35,1753.5,,09/18/12
3250,1775.25,1762.85,1776.1,1755.5,,09/17/12
3251,1769.9,1771.6,1777.65,1765.95,,09/14/12
3252,1731.45,1767.8,1771.9,1722.55,,09/13/12
3253,1733.4,1732.05,1746.05,1726.95,,09-12-2012
3254,1727.45,1739.65,1739.65,1727.25,,09-11-2012
3255,1734.5,1727.55,1740.05,1725.05,,09-10-2012
3256,1700.8,1735.8,1740.4,1689.4,,09-07-2012
3257,1693.05,1701.25,1712.8,1691.75,,09-06-2012
3258,1695.75,1693.65,1695.75,1687.85,,09-05-2012
3259,1692.6,1696.4,1698.85,1688.45,,09-04-2012
3260,1689.55,1692.35,1695.05,1685.85,,09-03-2012
3261,1656.1,1691.25,1692.96,1647.55,,08/31/12
3262,1657.45,1648.05,1664.1,1648.05,,08/30/12
3263,1667.25,1655.1,1669.8,1653.75,,08/29/12
3264,1665.95,1666.95,1672.2,1657.55,,08/28/12
3265,1669.55,1665.05,1673.35,1663.65,,08/27/12
3266,1669.3,1670.15,1672.9,1662.75,,08/24/12
3267,1653.65,1674.25,1674.6,1653.4,,08/23/12
3268,1637.45,1654.7,1655.9,1635.1,,08/22/12
3269,1619.7,1637.6,1641.2,1618.85,,08/21/12
3270,1617.5,1620.9,1622.55,1610.4,,08/20/12
3271,1614.7,1616.2,1619.65,1612.1,,08/17/12
3272,1603.95,1614.5,1618,1601.2,,08/16/12
3273,1600.15,1603.5,1605.9,1590.3,,08/15/12
3274,1610.4,1599.6,1616.3,1595.7,,08/14/12
3275,1621.1,1610.4,1625.45,1607.55,,08/13/12
3276,1616.85,1620.55,1625.75,1606,,08-10-2012
3277,1613.05,1617.2,1618.3,1609.85,,08-09-2012
3278,1612.05,1612.6,1616.35,1603.75,,08-08-2012
3279,1615.65,1612.3,1617.85,1609.6,,08-07-2012
3280,1604.35,1610.75,1615.3,1603.5,,08-06-2012
3281,1589.55,1604.2,1606.45,1587.15,,08-03-2012
3282,1601.4,1584.08,1613.3,1584.08,,08-02-2012
3283,1613.85,1600.1,1618.55,1592.6,,08-01-2012
3284,1621.55,1614.45,1627.65,1611.2,,07/31/12
3285,1623.75,1622.13,1624.75,1615.05,,07/30/12
3286,1614.7,1622.8,1629.45,1612.1,,07/27/12
3287,1604.6,1616.4,1621.3,1601.35,,07/26/12
3288,1580.7,1605.38,1610.1,1578.95,,07/25/12
3289,1576.15,1580.65,1584,1569.7,,07/24/12
3290,1582.15,1579.73,1582.2,1563.55,,07/23/12
3291,1585.2,1583.9,1587.1,1574.15,,07/20/12
3292,1573.65,1581.68,1591.3,1572.85,,07/19/12
3293,1583.6,1572.58,1585.95,1568.05,,07/18/12
3294,1590.15,1582.08,1598.45,1572.15,,07/17/12
3295,1592.05,1589.45,1595.05,1578.8,,07/16/12
3296,1566.4,1589.4,1596.6,1566.3,,07/13/12
3297,1577.75,1572.55,1577.75,1555.25,,07-12-2012
3298,1575.85,1576.7,1578.85,1567.7,,07-11-2012
3299,1587.45,1566.8,1601.2,1564.85,,07-10-2012
3300,1578.6,1587.5,1592.93,1576.95,,07-09-2012
3301,1606.05,1583.1,1608.35,1576.91,,07-06-2012
3302,1615.1,1604.5,1623.7,1597.95,,07-05-2012
3303,1619.65,1615.05,1620.3,1612.2,,07-04-2012
3304,1597.35,1616.65,1624.75,1595.2,,07-03-2012
3305,1598.45,1596.5,1601.2,1587.4,,07-02-2012
3306,1552.35,1598.6,1607.05,1551.4,,06/29/12
3307,1574.1,1552.25,1579.1,1548.45,,06/28/12
3308,1572.25,1574.5,1581.2,1563.45,,06/27/12
3309,1584.25,1572.2,1586.7,1568.55,,06/26/12
3310,1569.1,1584.65,1588.3,1566.6,,06/25/12
3311,1567.55,1572.05,1573.25,1559.5,,06/22/12
3312,1604.8,1565.2,1604.8,1564.75,,06/21/12
3313,1619.5,1605.95,1622.8,1593.1,,06/20/12
3314,1628.65,1618.1,1633.1,1617.75,,06/19/12
3315,1615.9,1628.9,1629.9,1615.2,,06/18/12
3316,1622.6,1628.2,1632.4,1620.6,,06/15/12
3317,1618.05,1623.3,1627.4,1611.05,,06/14/12
3318,1611.35,1618.5,1624.2,1606.25,,06/13/12
3319,1592.9,1610.15,1617.25,1587.1,,06-12-2012
3320,1602.1,1596.45,1605.15,1583.2,,06-11-2012
3321,1593.45,1594.5,1595.1,1591.6,,06-08-2012
3322,1622.15,1591.4,1629.2,1578.3,,06-07-2012
3323,1618.45,1620.35,1640.45,1614.13,,06-06-2012
3324,1618.6,1619.35,1623.7,1613.05,,06-05-2012
3325,1621.15,1618.4,1627.75,1609.4,,06-04-2012
3326,1560.1,1626.05,1629.3,1546.4,,06-01-2012
3327,1563.3,1560.7,1572.25,1552.85,,05/31/12
3328,1554.35,1562.35,1569.25,1533.15,,05/30/12
3329,1577.35,1555.3,1582.45,1550.1,,05/29/12
3330,1578.33,1575.6,1608.03,1572.9,,05/28/12
3331,1556.95,1572.93,1574.15,1551.85,,05/25/12
3332,1557.05,1559,1577.1,1552.25,,05/24/12
